"customerid","last_purcahsed_day","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"13262.0","21","5191","1","200.29",1,1,1,"111","At Risk"
"16427.0","21","5191","2","241.06",1,2,2,"122","At Risk"
"17678.0","21","5191","1","298.11",1,1,2,"112","At Risk"
"17763.0","21","5191","1","15.00",1,2,1,"121","At Risk"
"14762.0","21","5191","1","300.52",1,1,2,"112","At Risk"
"18224.0","21","5191","1","158.95",1,1,1,"111","At Risk"
"15457.0","22","5190","1","237.07",1,1,2,"112","At Risk"
"12831.0","22","5190","1","215.05",1,1,1,"111","At Risk"
"15437.0","22","5190","1","200.16",1,1,1,"111","At Risk"
"14632.0","22","5190","1","114.56",1,1,1,"111","At Risk"
"16721.0","22","5190","1","292.47",1,1,2,"112","At Risk"
"16135.0","22","5190","1","517.55",1,2,3,"123","At Risk"
"12564.0","23","5189","1","456.90",1,2,2,"122","At Risk"
"17507.0","23","5189","2","605.58",1,3,3,"133","Others"
"13132.0","23","5189","1","77.30",1,2,1,"121","At Risk"
"17102.0","23","5189","1","25.50",1,2,1,"121","At Risk"
"13239.0","23","5189","1","329.56",1,1,2,"112","At Risk"
"14870.0","23","5189","1","327.25",1,1,2,"112","At Risk"
"16250.0","23","5189","2","389.44",1,3,2,"132","Others"
"17486.0","23","5189","1","396.87",1,2,2,"122","At Risk"
"18191.0","23","5189","1","207.80",1,1,1,"111","At Risk"
"16769.0","24","5188","1","380.39",1,2,2,"122","At Risk"
"13512.0","24","5188","1","251.21",1,1,2,"112","At Risk"
"12811.0","24","5188","3","514.85",1,3,3,"133","Others"
"16022.0","24","5188","1","628.28",1,2,3,"123","At Risk"
"16063.0","24","5188","1","335.32",1,1,2,"112","At Risk"
"17698.0","24","5188","1","154.95",1,1,1,"111","At Risk"
"14348.0","24","5188","1","409.57",1,2,2,"122","At Risk"
"13341.0","24","5188","1","775.85",1,2,3,"123","At Risk"
"15178.0","24","5188","1","40.50",1,2,1,"121","At Risk"
"14536.0","25","5187","1","171.80",1,1,1,"111","At Risk"
"13452.0","25","5187","2","590.00",1,2,3,"123","At Risk"
"16256.0","27","5185","2","732.63",1,2,3,"123","At Risk"
"13357.0","27","5185","1","609.95",1,2,3,"123","At Risk"
"14476.0","27","5185","1","215.70",1,1,1,"111","At Risk"
"18071.0","27","5185","2","453.00",1,2,2,"122","At Risk"
"18010.0","28","5184","1","174.80",1,1,1,"111","At Risk"
"15032.0","28","5184","5","4464.10",1,4,5,"145","Others"
"15083.0","28","5184","1","88.20",1,2,1,"121","At Risk"
"16692.0","28","5184","2","1276.00",1,3,4,"134","Others"
"13368.0","28","5184","2","623.40",1,3,3,"133","Others"
"13649.0","28","5184","2","346.60",1,3,2,"132","Others"
"12792.0","28","5184","1","400.54",1,2,2,"122","At Risk"
"13803.0","29","5183","1","277.07",1,1,2,"112","At Risk"
"16980.0","29","5183","2","1078.96",1,3,4,"134","Others"
"13439.0","29","5183","1","283.71",1,1,2,"112","At Risk"
"15353.0","30","5182","2","777.02",1,3,3,"133","Others"
"14256.0","30","5182","3","935.06",1,3,4,"134","Others"
"15424.0","30","5182","2","383.34",1,3,2,"132","Others"
"17775.0","30","5182","1","56.40",1,2,1,"121","At Risk"
"15832.0","30","5182","1","836.79",1,2,3,"123","At Risk"
"15528.0","30","5182","1","229.33",1,1,1,"111","At Risk"
"14957.0","31","5181","1","58.49",1,2,1,"121","At Risk"
"13060.0","31","5181","1","307.53",1,1,2,"112","At Risk"
"15894.0","31","5181","2","263.55",1,2,2,"122","At Risk"
"17212.0","31","5181","1","226.85",1,1,1,"111","At Risk"
"14479.0","31","5181","2","316.25",1,2,2,"122","At Risk"
"13043.0","31","5181","2","471.57",1,2,3,"123","At Risk"
"16619.0","31","5181","2","204.41",1,2,1,"121","At Risk"
"14890.0","31","5181","1","125.65",1,1,1,"111","At Risk"
"15589.0","1","5180","4","456.58",1,4,2,"142","Others"
"15691.0","1","5180","1","136.80",1,1,1,"111","At Risk"
"13626.0","1","5180","1","257.23",1,1,2,"112","At Risk"
"14886.0","1","5180","1","364.80",1,1,2,"112","At Risk"
"17701.0","1","5180","1","417.95",1,2,2,"122","At Risk"
"17580.0","1","5180","3","215.72",1,3,1,"131","Others"
"13841.0","1","5180","1","85.00",1,2,1,"121","At Risk"
"16162.0","1","5180","1","37.40",1,2,1,"121","At Risk"
"13781.0","3","5178","1","127.84",1,1,1,"111","At Risk"
"16142.0","4","5177","1","535.34",1,2,3,"123","At Risk"
"13059.0","4","5177","1","183.40",1,1,1,"111","At Risk"
"12755.0","4","5177","4","2203.20",1,4,5,"145","Others"
"17956.0","4","5177","1","12.75",1,2,1,"121","At Risk"
"18185.0","4","5177","1","304.25",1,1,2,"112","At Risk"
"15442.0","5","5176","1","594.00",1,2,3,"123","At Risk"
"16586.0","5","5176","1","463.95",1,2,2,"122","At Risk"
"18108.0","5","5176","2","264.65",1,2,2,"122","At Risk"
"17492.0","5","5176","1","374.57",1,2,2,"122","At Risk"
"16105.0","5","5176","1","336.96",1,1,2,"112","At Risk"
"17140.0","6","5175","1","465.32",1,2,2,"122","At Risk"
"14964.0","6","5175","1","206.21",1,1,1,"111","At Risk"
"14220.0","6","5175","2","632.40",1,3,3,"133","Others"
"16378.0","6","5175","3","362.95",1,3,2,"132","Others"
"15917.0","6","5175","1","123.10",1,1,1,"111","At Risk"
"14747.0","6","5175","2","294.30",1,2,2,"122","At Risk"
"17906.0","6","5175","1","72.90",1,2,1,"121","At Risk"
"17438.0","6","5175","2","378.30",1,3,2,"132","Others"
"12580.0","7","5174","1","415.70",1,2,2,"122","At Risk"
"13712.0","7","5174","1","228.84",1,1,1,"111","At Risk"
"14465.0","7","5174","3","1058.62",1,3,4,"134","Others"
"16144.0","7","5174","1","175.20",1,1,1,"111","At Risk"
"13718.0","7","5174","2","306.55",1,2,2,"122","At Risk"
"14981.0","7","5174","1","102.12",1,1,1,"111","At Risk"
"16623.0","8","5173","1","129.45",1,1,1,"111","At Risk"
"13863.0","8","5173","2","299.56",1,2,2,"122","At Risk"
"15775.0","8","5173","1","104.90",1,1,1,"111","At Risk"
"16643.0","8","5173","1","487.51",1,2,3,"123","At Risk"
"14924.0","8","5173","1","310.05",1,1,2,"112","At Risk"
"15119.0","8","5173","1","266.40",1,1,2,"112","At Risk"
"16010.0","8","5173","3","407.50",1,3,2,"132","Others"
"17035.0","8","5173","3","388.33",1,3,2,"132","Others"
"13508.0","10","5171","1","110.97",1,1,1,"111","At Risk"
"13570.0","10","5171","1","239.49",1,1,2,"112","At Risk"
"18129.0","10","5171","1","112.55",1,1,1,"111","At Risk"
"12447.0","10","5171","1","476.49",1,2,3,"123","At Risk"
"17574.0","11","5170","1","185.65",1,1,1,"111","At Risk"
"13501.0","11","5170","2","1310.47",1,3,4,"134","Others"
"16552.0","11","5170","2","379.73",1,3,2,"132","Others"
"14616.0","11","5170","3","406.08",1,3,2,"132","Others"
"17278.0","12","5169","1","246.04",1,1,2,"112","At Risk"
"13484.0","12","5169","1","313.80",1,1,2,"112","At Risk"
"17972.0","12","5169","1","136.04",1,1,1,"111","At Risk"
"16697.0","12","5169","1","112.75",1,1,1,"111","At Risk"
"15777.0","12","5169","5","1021.61",1,4,4,"144","Others"
"14669.0","12","5169","3","1269.99",1,3,4,"134","Others"
"15363.0","12","5169","2","318.05",1,2,2,"122","At Risk"
"13740.0","13","5168","1","350.75",1,1,2,"112","At Risk"
"16097.0","13","5168","1","185.05",1,1,1,"111","At Risk"
"15109.0","13","5168","2","463.75",1,2,2,"122","At Risk"
"13221.0","13","5168","2","847.41",1,2,3,"123","At Risk"
"17142.0","14","5167","1","579.00",1,2,3,"123","At Risk"
"15935.0","14","5167","2","416.86",1,3,2,"132","Others"
"17362.0","14","5167","2","312.23",1,2,2,"122","At Risk"
"14154.0","14","5167","2","1345.62",1,3,4,"134","Others"
"17601.0","14","5167","1","116.01",1,1,1,"111","At Risk"
"15212.0","14","5167","2","88.95",1,3,1,"131","Others"
"12982.0","14","5167","2","377.20",1,3,2,"132","Others"
"16957.0","14","5167","2","416.64",1,3,2,"132","Others"
"15139.0","14","5167","2","178.96",1,2,1,"121","At Risk"
"15230.0","14","5167","2","429.60",1,2,2,"122","At Risk"
"14206.0","14","5167","2","308.26",1,2,2,"122","At Risk"
"14619.0","14","5167","2","379.51",1,3,2,"132","Others"
"12582.0","15","5166","2","511.36",1,2,3,"123","At Risk"
"12769.0","15","5166","1","1143.60",1,1,4,"114","At Risk"
"13120.0","15","5166","1","30.60",1,2,1,"121","At Risk"
"12639.0","15","5166","1","486.10",1,2,3,"123","At Risk"
"17367.0","15","5166","1","168.40",1,1,1,"111","At Risk"
"15246.0","15","5166","2","514.15",1,2,3,"123","At Risk"
"18213.0","17","5164","1","232.48",1,1,1,"111","At Risk"
"13474.0","17","5164","1","229.59",1,1,1,"111","At Risk"
"16193.0","17","5164","1","314.45",1,1,2,"112","At Risk"
"17582.0","17","5164","1","175.27",1,1,1,"111","At Risk"
"17990.0","17","5164","3","630.84",1,3,3,"133","Others"
"17697.0","17","5164","1","338.95",1,1,2,"112","At Risk"
"14532.0","17","5164","4","932.85",1,4,4,"144","Others"
"15973.0","18","5163","3","99.77",1,3,1,"131","Others"
"16617.0","18","5163","1","151.85",1,1,1,"111","At Risk"
"16217.0","18","5163","4","259.39",1,4,2,"142","Others"
"16947.0","18","5163","1","406.48",1,2,2,"122","At Risk"
"15749.0","18","5163","4","21535.90",1,4,5,"145","Others"
"12754.0","18","5163","5","2949.12",1,4,5,"145","Others"
"18009.0","18","5163","2","252.24",1,2,2,"122","At Risk"
"17217.0","19","5162","1","113.50",1,1,1,"111","At Risk"
"12733.0","19","5162","1","383.95",1,2,2,"122","At Risk"
"14339.0","19","5162","4","289.91",1,4,2,"142","Others"
"17746.0","19","5162","2","98.80",1,3,1,"131","Others"
"15717.0","19","5162","1","150.30",1,1,1,"111","At Risk"
"15225.0","19","5162","1","409.40",1,2,2,"122","At Risk"
"12585.0","19","5162","4","1982.81",1,4,4,"144","Others"
"14672.0","19","5162","2","765.55",1,2,3,"123","At Risk"
"13101.0","19","5162","1","101.19",1,1,1,"111","At Risk"
"14242.0","19","5162","2","280.55",1,2,2,"122","At Risk"
"14326.0","19","5162","2","166.85",1,3,1,"131","Others"
"17120.0","20","5161","1","307.46",1,1,2,"112","At Risk"
"14148.0","20","5161","1","157.20",1,1,1,"111","At Risk"
"15655.0","20","5161","2","511.32",1,2,3,"123","At Risk"
"15135.0","20","5161","2","127.15",1,3,1,"131","Others"
"13485.0","20","5161","1","454.24",1,2,2,"122","At Risk"
"17946.0","20","5161","2","149.58",1,3,1,"131","Others"
"15517.0","20","5161","1","267.03",1,1,2,"112","At Risk"
"12354.0","21","5160","1","1079.40",1,1,4,"114","At Risk"
"16587.0","21","5160","1","225.15",1,1,1,"111","At Risk"
"12506.0","21","5160","1","73.50",1,2,1,"121","At Risk"
"12622.0","21","5160","1","180.10",1,1,1,"111","At Risk"
"13482.0","21","5160","1","184.64",1,1,1,"111","At Risk"
"14770.0","21","5160","2","876.42",1,3,3,"133","Others"
"17718.0","21","5160","1","139.35",1,1,1,"111","At Risk"
"16834.0","26","5155","1","413.46",1,2,2,"122","At Risk"
"14586.0","26","5155","3","134.16",1,3,1,"131","Others"
"16823.0","26","5155","1","358.38",1,1,2,"112","At Risk"
"12573.0","26","5155","1","160.54",1,1,1,"111","At Risk"
"17670.0","26","5155","1","205.70",1,1,1,"111","At Risk"
"17277.0","26","5155","2","1065.35",1,3,4,"134","Others"
"15891.0","27","5154","1","524.52",1,2,3,"123","At Risk"
"17187.0","27","5154","1","203.95",1,1,1,"111","At Risk"
"16965.0","27","5154","1","201.19",1,1,1,"111","At Risk"
"16698.0","27","5154","2","1998.00",1,3,4,"134","Others"
"14311.0","28","5153","2","229.71",1,2,1,"121","At Risk"
"14271.0","28","5153","1","112.32",1,1,1,"111","At Risk"
"17893.0","28","5153","1","112.25",1,1,1,"111","At Risk"
"17991.0","28","5153","2","93.35",1,3,1,"131","Others"
"15143.0","28","5153","1","259.45",1,1,2,"112","At Risk"
"14022.0","28","5153","1","440.00",1,2,2,"122","At Risk"
"15223.0","28","5153","3","454.90",1,3,2,"132","Others"
"13229.0","28","5153","1","160.95",1,1,1,"111","At Risk"
"16163.0","28","5153","3","441.60",1,3,2,"132","Others"
"15210.0","28","5153","1","331.18",1,1,2,"112","At Risk"
"16634.0","1","5150","2","217.90",1,2,1,"121","At Risk"
"14304.0","1","5150","2","197.10",1,2,1,"121","At Risk"
"16055.0","3","5148","1","134.80",1,1,1,"111","At Risk"
"17501.0","3","5148","2","288.60",1,2,2,"122","At Risk"
"17646.0","4","5147","4","995.66",1,4,4,"144","Others"
"16610.0","4","5147","1","75.66",1,2,1,"121","At Risk"
"17394.0","4","5147","1","203.87",1,1,1,"111","At Risk"
"18220.0","4","5147","2","297.78",1,2,2,"122","At Risk"
"13731.0","4","5147","2","610.59",1,3,3,"133","Others"
"16227.0","4","5147","2","308.32",1,2,2,"122","At Risk"
"17443.0","4","5147","1","534.24",1,2,3,"123","At Risk"
"17849.0","5","5146","4","605.80",1,4,3,"143","Others"
"18183.0","5","5146","6","600.52",1,4,3,"143","Others"
"14199.0","5","5146","1","185.40",1,1,1,"111","At Risk"
"14393.0","5","5146","1","67.95",1,2,1,"121","At Risk"
"16990.0","5","5146","1","179.00",1,1,1,"111","At Risk"
"14340.0","5","5146","1","134.70",1,1,1,"111","At Risk"
"15147.0","5","5146","2","608.65",1,3,3,"133","Others"
"15759.0","5","5146","3","253.04",1,3,2,"132","Others"
"18239.0","5","5146","5","1561.61",1,4,4,"144","Others"
"14697.0","5","5146","2","188.61",1,2,1,"121","At Risk"
"16109.0","5","5146","2","611.88",1,3,3,"133","Others"
"14423.0","5","5146","1","265.20",1,1,2,"112","At Risk"
"16457.0","5","5146","1","208.36",1,1,1,"111","At Risk"
"17374.0","5","5146","2","495.77",1,2,3,"123","At Risk"
"16714.0","5","5146","4","911.53",1,4,4,"144","Others"
"13711.0","5","5146","2","252.06",1,2,2,"122","At Risk"
"16319.0","6","5145","1","404.40",1,2,2,"122","At Risk"
"15668.0","6","5145","1","76.32",1,2,1,"121","At Risk"
"18227.0","6","5145","1","93.75",1,2,1,"121","At Risk"
"17548.0","6","5145","3","-141.48",1,3,1,"131","Others"
"12414.0","6","5145","3","562.41",1,3,3,"133","Others"
"17604.0","6","5145","2","309.36",1,2,2,"122","At Risk"
"15235.0","6","5145","12","2247.51",1,5,5,"155","Others"
"17174.0","6","5145","1","59.90",1,2,1,"121","At Risk"
"15552.0","6","5145","1","90.12",1,2,1,"121","At Risk"
"13723.0","6","5145","1","199.85",1,1,1,"111","At Risk"
"18078.0","6","5145","2","336.13",1,3,2,"132","Others"
"13561.0","8","5143","1","141.86",1,1,1,"111","At Risk"
"14161.0","8","5143","3","1110.52",1,3,4,"134","Others"
"14353.0","8","5143","1","90.60",1,2,1,"121","At Risk"
"15092.0","8","5143","2","457.81",1,2,2,"122","At Risk"
"13642.0","8","5143","1","354.80",1,1,2,"112","At Risk"
"14699.0","9","5142","1","109.13",1,1,1,"111","At Risk"
"18120.0","9","5142","1","111.15",1,1,1,"111","At Risk"
"16756.0","9","5142","1","239.40",1,1,2,"112","At Risk"
"12355.0","9","5142","1","459.40",1,2,2,"122","At Risk"
"12821.0","9","5142","1","92.72",1,2,1,"121","At Risk"
"12888.0","9","5142","4","313.77",1,4,2,"142","Others"
"15063.0","10","5141","1","370.80",1,1,2,"112","At Risk"
"15381.0","10","5141","2","596.85",1,2,3,"123","At Risk"
"16431.0","10","5141","3","642.81",1,3,3,"133","Others"
"13990.0","10","5141","1","311.30",1,1,2,"112","At Risk"
"16306.0","10","5141","9","602.27",1,5,3,"153","Others"
"17597.0","10","5141","1","2044.37",1,2,5,"125","At Risk"
"14920.0","11","5140","2","977.77",1,3,4,"134","Others"
"15732.0","11","5140","2","294.12",1,2,2,"122","At Risk"
"15079.0","11","5140","5","893.66",1,4,3,"143","Others"
"13052.0","11","5140","1","348.15",1,1,2,"112","At Risk"
"14149.0","11","5140","3","259.43",1,3,2,"132","Others"
"17889.0","11","5140","2","203.87",1,2,1,"121","At Risk"
"16297.0","11","5140","4","275.40",1,4,2,"142","Others"
"14288.0","11","5140","2","413.85",1,3,2,"132","Others"
"13837.0","12","5139","2","271.24",1,2,2,"122","At Risk"
"12976.0","12","5139","1","738.60",1,2,3,"123","At Risk"
"12625.0","12","5139","3","2614.32",1,3,5,"135","Others"
"13952.0","12","5139","3","3246.09",1,3,5,"135","Others"
"16943.0","12","5139","3","816.73",1,3,3,"133","Others"
"16006.0","12","5139","1","101.40",1,1,1,"111","At Risk"
"14988.0","12","5139","1","334.54",1,1,2,"112","At Risk"
"18133.0","12","5139","2","715.50",1,2,3,"123","At Risk"
"16244.0","12","5139","2","1522.75",1,3,4,"134","Others"
"17970.0","12","5139","1","582.59",1,2,3,"123","At Risk"
"13235.0","12","5139","2","101.17",1,3,1,"131","Others"
"14873.0","13","5138","1","519.68",1,2,3,"123","At Risk"
"12770.0","13","5138","1","1351.45",1,2,4,"124","At Risk"
"12857.0","13","5138","2","1106.40",1,3,4,"134","Others"
"17263.0","15","5136","1","63.44",1,2,1,"121","At Risk"
"15333.0","15","5136","1","1028.56",1,1,4,"114","At Risk"
"14689.0","15","5136","1","112.80",1,1,1,"111","At Risk"
"14888.0","16","5135","1","369.20",1,1,2,"112","At Risk"
"15813.0","16","5135","2","1303.91",1,3,4,"134","Others"
"14489.0","16","5135","1","463.38",1,2,2,"122","At Risk"
"14320.0","17","5134","3","343.11",1,3,2,"132","Others"
"17504.0","17","5134","10","2745.28",1,5,5,"155","Others"
"13976.0","17","5134","1","357.98",1,1,2,"112","At Risk"
"14000.0","17","5134","2","633.71",1,3,3,"133","Others"
"18218.0","17","5134","4","626.38",1,4,3,"143","Others"
"13572.0","18","5133","1","1384.25",1,2,4,"124","At Risk"
"17556.0","18","5133","1","157.90",1,1,1,"111","At Risk"
"12690.0","18","5133","1","389.01",1,2,2,"122","At Risk"
"13531.0","18","5133","2","483.80",1,2,3,"123","At Risk"
"16116.0","18","5133","2","592.88",1,2,3,"123","At Risk"
"13887.0","19","5132","1","349.55",1,1,2,"112","At Risk"
"12353.0","19","5132","1","89.00",1,2,1,"121","At Risk"
"13762.0","19","5132","2","0.00",1,2,1,"121","At Risk"
"17245.0","19","5132","1","171.45",1,1,1,"111","At Risk"
"14896.0","19","5132","2","468.77",1,2,3,"123","At Risk"
"14620.0","19","5132","3","393.28",1,3,2,"132","Others"
"15648.0","19","5132","4","599.90",1,4,3,"143","Others"
"17871.0","19","5132","1","155.90",1,1,1,"111","At Risk"
"12897.0","19","5132","2","216.50",1,2,1,"121","At Risk"
"13391.0","20","5131","1","59.80",1,2,1,"121","At Risk"
"13151.0","20","5131","2","1250.37",1,3,4,"134","Others"
"13243.0","20","5131","1","600.07",1,2,3,"123","At Risk"
"18048.0","20","5131","2","172.29",1,2,1,"121","At Risk"
"17455.0","20","5131","1","131.70",1,1,1,"111","At Risk"
"16226.0","20","5131","3","255.12",1,3,2,"132","Others"
"14195.0","22","5129","3","962.70",1,3,4,"134","Others"
"17176.0","22","5129","1","306.13",1,1,2,"112","At Risk"
"15292.0","22","5129","1","180.94",1,1,1,"111","At Risk"
"15705.0","22","5129","1","143.10",1,1,1,"111","At Risk"
"15724.0","22","5129","3","212.30",1,3,1,"131","Others"
"13227.0","22","5129","1","257.70",1,1,2,"112","At Risk"
"14647.0","22","5129","1","243.22",1,1,2,"112","At Risk"
"13223.0","23","5128","2","163.20",1,3,1,"131","Others"
"14817.0","23","5128","2","1110.34",1,3,4,"134","Others"
"13737.0","23","5128","1","339.60",1,1,2,"112","At Risk"
"13339.0","23","5128","1","860.12",1,2,3,"123","At Risk"
"17715.0","23","5128","1","326.40",1,1,2,"112","At Risk"
"15042.0","24","5127","1","135.93",1,1,1,"111","At Risk"
"18202.0","24","5127","3","1396.99",1,3,4,"134","Others"
"15314.0","24","5127","1","327.97",1,1,2,"112","At Risk"
"16448.0","25","5126","1","188.89",1,1,1,"111","At Risk"
"15882.0","25","5126","5","495.36",1,4,3,"143","Others"
"14009.0","25","5126","3","685.93",1,3,3,"133","Others"
"15729.0","25","5126","2","62.00",1,3,1,"131","Others"
"17955.0","25","5126","4","557.30",1,4,3,"143","Others"
"14705.0","25","5126","1","179.00",1,1,1,"111","At Risk"
"13479.0","25","5126","3","291.00",1,3,2,"132","Others"
"17770.0","25","5126","5","1143.27",1,4,4,"144","Others"
"14985.0","25","5126","2","296.75",1,2,2,"122","At Risk"
"12974.0","26","5125","1","144.80",1,1,1,"111","At Risk"
"16838.0","26","5125","3","582.90",1,3,3,"133","Others"
"17550.0","26","5125","3","267.16",1,3,2,"132","Others"
"13659.0","26","5125","3","1550.85",1,3,4,"134","Others"
"16356.0","26","5125","4","210.32",1,4,1,"141","Others"
"12547.0","26","5125","2","207.80",1,2,1,"121","At Risk"
"14816.0","26","5125","1","271.85",1,1,2,"112","At Risk"
"13135.0","27","5124","1","3096.00",1,2,5,"125","At Risk"
"14280.0","27","5124","1","134.04",1,1,1,"111","At Risk"
"12999.0","27","5124","3","455.88",1,3,2,"132","Others"
"16034.0","27","5124","3","437.70",1,3,2,"132","Others"
"14828.0","27","5124","3","2139.76",1,3,5,"135","Others"
"16323.0","27","5124","1","207.50",1,1,1,"111","At Risk"
"16275.0","27","5124","1","559.87",1,1,3,"113","At Risk"
"15897.0","29","5122","2","222.05",1,2,1,"121","At Risk"
"16889.0","29","5122","3","1578.67",1,3,4,"134","Others"
